team_code_20_21,element_type_20_21,now_cost_20_21,total_points_20_21,minutes_20_21,value_season_20_21,goals_scored_20_21,assists_20_21,dreamteam_count_20_21,clean_sheets_20_21,goals_conceded_20_21,own_goals_20_21,penalties_saved_20_21,penalties_missed_20_21,yellow_cards_20_21,red_cards_20_21,saves_20_21,bonus_20_21,bps_20_21,influence_20_21,influence_rank_20_21,influence_rank_type_20_21,creativity_20_21,creativity_rank_20_21,creativity_rank_type_20_21,threat_20_21,threat_rank_20_21,threat_rank_type_20_21,ict_index_20_21,ict_index_rank_20_21,ict_index_rank_type_20_21,selected_by_percent_20_21
6,2,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,670,237,0.0,661,238,0.0,652,233,0.0,673,237,0.1
6,3,47,44,1576,9.4,0,0,0,5,22,0,0,0,3,0,0,2,214,182.2,303,130,94.5,280,160,69.0,326,163,34.6,341,153,0.4
6,2,54,88,2240,16.3,1,0,1,10,25,1,0,0,2,0,0,4,469,559.8,92,34,106.5,259,70,178.0,204,54,84.6,193,52,1.8
6,3,57,28,700,4.9,1,1,0,1,17,0,0,0,4,1,0,0,96,115.2,360,154,137.1,228,138,236.0,165,91,48.4,293,136,0.1
6,4,119,242,3083,20.3,23,14,9,12,39,0,0,0,1,0,0,40,880,1318.2,1,1,659.1,35,1,1585.0,3,2,355.9,3,1,44.5
6,2,52,80,1605,15.4,2,3,1,6,22,0,0,0,0,0,0,4,370,412.2,180,71,267.6,155,34,194.0,195,48,87.4,181,48,1.5
6,3,96,228,3119,23.8,17,11,9,13,36,0,0,0,0,0,0,26,777,1052.2,6,3,1049.9,8,5,1046.0,16,6,315.2,5,4,44.2
6,2,46,77,2520,16.7,0,0,0,8,34,0,0,0,3,0,0,2,463,577.0,85,31,82.2,304,91,114.0,269,84,77.4,212,65,2.4
6,3,64,80,1397,12.5,3,5,1,4,18,0,0,0,1,0,0,5,238,322.4,226,94,258.4,161,105,298.0,134,79,87.7,178,99,1.4
6,1,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,582,73,0.0,565,51,0.0,546,47,0.0,590,73,0.2
6,3,74,30,613,4.1,0,2,0,3,9,0,0,0,0,0,0,0,101,103.4,372,160,132.1,237,144,165.0,215,111,39.9,324,144,0.6
6,2,45,52,1340,11.6,0,2,0,4,16,0,0,0,1,0,0,1,253,232.8,273,107,136.8,229,57,65.0,333,113,43.4,311,106,0.6
6,3,49,107,3420,21.8,2,4,1,12,45,0,0,0,9,0,0,6,578,728.8,41,14,308.7,130,87,146.0,242,123,118.4,104,61,1.0
6,3,51,19,856,3.7,0,0,0,1,16,0,0,0,5,0,0,0,124,128.2,352,149,77.6,309,170,24.0,385,182,22.8,372,171,0.1
6,2,52,43,1486,8.3,0,0,0,4,22,1,0,0,1,0,0,3,256,319.2,228,89,20.0,389,145,114.0,271,85,45.5,302,101,0.7
6,2,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,675,239,0.0,667,240,0.0,659,236,0.0,678,239,0.1
6,3,70,55,1202,7.9,1,4,0,5,15,0,0,0,3,0,0,2,129,161.4,328,141,190.9,199,121,180.0,202,102,52.8,282,131,0.4
6,3,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,676,278,0.0,668,278,0.0,661,276,0.0,679,278,0.1
6,2,49,14,487,2.9,0,0,0,2,8,0,0,0,2,0,0,0,81,68.8,403,153,29.5,374,135,40.0,364,133,13.8,407,150,0.1
6,3,69,35,939,5.1,1,1,0,5,10,0,0,0,5,0,0,0,149,169.2,320,139,222.8,183,116,155.0,230,117,54.3,276,128,0.4
6,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,603,226,0.0,591,226,0.0,573,217,0.0,611,229,0.0
6,3,59,99,2086,16.8,3,3,1,12,24,0,0,0,3,0,0,7,407,408.0,182,71,270.8,151,100,281.0,145,86,96.2,156,87,0.6
6,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,592,230,0.0,577,231,0.0,558,225,0.0,600,230,0.1
6,2,56,47,1238,8.4,0,2,1,4,15,0,0,0,2,1,0,4,222,257.2,259,99,182.4,204,50,79.0,317,106,52.0,286,95,3.8
6,1,42,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,569,66,0.0,550,41,0.0,530,37,0.0,578,66,0.6
6,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,517,190,0.0,493,189,0.0,467,177,0.0,526,190,0.2
6,2,55,89,2244,16.2,0,6,0,8,31,1,0,0,5,0,0,4,413,361.2,206,82,309.4,128,27,253.0,159,24,92.5,165,43,4.1
6,3,92,113,912,12.3,11,3,4,5,12,0,0,0,1,0,0,16,366,550.8,97,33,306.5,134,89,507.0,68,39,136.4,81,48,4.2
6,4,69,13,305,1.9,1,0,0,1,2,0,0,0,2,0,0,0,38,52.6,415,52,26.9,378,54,142.0,248,52,22.0,376,52,0.1
6,2,49,27,732,5.5,0,0,1,2,12,0,0,0,0,0,0,3,169,166.2,325,124,3.6,445,170,6.0,426,162,17.7,395,144,0.1
6,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,616,237,0.0,602,236,0.0,588,231,0.0,622,239,0.0
6,4,45,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,663,78,0.0,653,80,0.0,643,81,0.0,666,81,0.0
6,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,652,263,0.0,641,262,0.0,632,261,0.0,656,264,0.0
35,2,46,68,1714,14.8,0,2,0,6,23,0,0,0,2,0,0,1,273,218.2,281,111,128.9,241,61,142.0,247,72,48.8,292,98,0.8
35,1,39,2,90,0.5,0,0,0,0,2,0,0,0,0,0,4,0,18,23.4,449,36,0.0,490,16,0.0,464,11,2.3,471,37,3.6
35,4,52,79,1552,15.2,5,3,2,3,42,0,0,0,0,0,0,8,276,259.0,258,28,251.3,163,23,365.0,102,35,86.6,187,31,0.8
35,2,43,5,810,1.2,0,0,0,0,25,0,0,0,1,1,0,0,107,132.0,350,136,65.1,329,107,10.0,409,157,20.8,380,133,0.1
35,4,52,30,544,5.8,2,0,0,0,12,0,0,0,2,0,0,3,69,101.4,375,45,66.7,327,49,149.0,240,51,31.5,352,50,0.1
35,3,47,25,1241,5.3,0,0,0,1,35,1,0,0,2,1,0,0,104,136.8,346,147,72.7,318,172,53.0,346,168,25.9,365,166,0.0
35,3,52,8,147,1.5,0,1,0,0,5,0,0,0,0,0,0,0,29,22.4,451,193,35.2,357,181,15.0,402,185,7.2,431,189,0.0
35,3,51,69,1815,13.5,2,1,0,3,42,0,0,0,1,0,0,3,234,290.0,238,99,388.2,90,63,319.0,120,69,99.9,147,83,0.1
35,2,44,79,2583,18.0,3,1,1,5,53,0,0,0,4,0,0,3,429,675.4,56,17,82.3,303,90,252.0,160,25,101.0,145,32,0.3
35,3,46,33,1486,7.2,0,0,0,1,42,1,0,0,2,0,0,0,196,152.4,334,143,102.4,264,153,13.0,405,187,26.7,363,164,0.0
35,2,41,6,90,1.5,0,0,0,1,0,0,0,0,0,0,0,0,24,19.6,454,169,0.3,472,181,0.0,527,213,2.0,474,175,0.1
35,4,51,5,135,1.0,0,0,0,0,5,0,0,0,0,0,0,0,10,20.0,453,55,3.9,444,64,26.0,383,59,5.0,450,59,0.1
35,4,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686,83,0.0,680,85,0.0,673,86,0.0,689,86,0.0
35,1,46,140,3330,30.4,0,1,3,6,74,0,1,0,1,0,166,19,768,1213.6,3,1,10.0,422,8,0.0,650,64,122.4,98,1,3.0
35,2,44,76,2234,17.3,0,2,0,6,36,0,0,0,0,0,0,8,402,440.2,169,66,343.8,112,24,154.0,231,64,93.7,161,40,0.1
35,2,48,51,2779,10.6,2,1,0,1,71,0,0,0,3,1,0,2,342,574.8,88,32,88.3,291,82,202.0,185,40,86.4,189,49,0.2
35,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,622,239,0.0,611,238,0.0,597,233,0.0,628,241,0.0
35,3,46,5,114,1.1,0,0,0,0,3,0,0,0,0,0,0,0,15,13.0,471,198,12.8,407,194,39.0,365,175,6.4,441,193,0.0
35,2,45,79,2931,17.6,1,3,0,6,63,1,0,0,5,0,0,2,393,474.4,150,59,275.0,147,31,276.0,149,21,102.7,138,29,0.2
35,3,48,3,61,0.6,0,0,0,0,2,0,0,0,0,0,0,0,16,20.0,452,194,0.5,470,212,0.0,679,283,2.0,477,202,0.0
35,2,42,41,2099,9.8,0,0,0,3,51,0,0,0,3,0,0,1,288,439.8,170,67,71.2,322,102,44.0,360,131,55.8,268,89,0.2
35,3,43,2,30,0.5,0,0,0,0,2,0,0,0,0,0,0,0,7,6.0,479,201,2.3,447,202,7.0,420,196,1.6,485,203,0.3
35,3,56,14,528,2.5,0,0,0,0,14,0,0,0,2,0,0,0,76,76.4,394,167,56.0,338,176,75.0,322,160,20.7,382,174,0.1
35,3,50,39,1230,7.8,1,0,0,1,33,0,0,0,0,0,0,0,113,169.4,319,138,102.3,265,154,162.0,218,112,43.4,312,142,0.2
35,3,54,153,2574,28.3,11,7,4,6,58,0,0,0,2,1,0,15,565,744.0,38,13,873.6,15,11,661.0,53,31,227.9,21,13,5.0
35,2,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,587,226,0.0,571,227,0.0,552,221,0.0,595,226,0.0
35,2,44,20,764,4.5,0,0,0,2,19,0,0,0,2,0,0,0,120,117.8,357,138,12.7,409,154,61.0,340,119,19.1,388,138,0.1
35,3,55,71,2530,12.9,2,2,0,5,48,0,0,0,11,0,0,3,322,437.2,171,64,320.1,124,84,276.0,151,89,103.2,137,78,0.1
35,3,49,17,541,3.5,0,0,0,1,11,0,0,0,0,0,0,0,97,74.4,395,168,103.6,260,151,50.0,351,170,22.8,371,170,0.0
35,4,56,41,1120,7.3,1,0,0,3,26,0,0,0,1,0,0,3,104,93.0,383,46,63.8,330,50,259.0,156,43,41.2,319,47,0.0
35,2,39,2,228,0.5,0,0,0,0,8,0,0,0,1,0,0,0,25,45.6,422,157,20.3,387,144,0.0,461,175,6.7,437,160,0.1
35,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,666,79,0.0,656,81,0.0,646,82,0.0,669,82,0.1
35,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,528,49,0.0,504,21,0.0,480,16,0.0,537,49,0.0
35,4,60,57,1188,9.5,3,5,0,4,17,0,0,0,2,0,0,3,134,180.0,304,34,130.8,239,36,346.0,111,37,65.2,250,37,0.3
35,3,45,34,1316,7.6,0,1,0,4,20,0,0,0,4,0,0,0,195,200.0,289,124,88.6,290,164,91.0,294,146,38.0,331,146,0.0
35,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,561,215,0.0,540,215,0.0,517,205,0.0,570,215,0.0
35,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,642,255,0.0,631,254,0.0,619,250,0.0,646,256,0.0
35,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,646,258,0.0,635,257,0.0,624,254,0.0,650,259,0.0
35,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,662,270,0.0,652,270,0.0,642,268,0.0,665,270,0.0
21,3,66,106,1423,16.1,9,5,4,4,19,0,0,1,3,0,0,15,332,487.0,141,52,288.2,142,93,530.0,62,36,130.4,86,52,29.6
21,3,45,27,701,6.0,0,0,0,0,15,0,0,0,1,0,0,0,132,80.4,389,165,88.6,289,163,7.0,421,197,17.6,396,176,0.3
21,1,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,512,42,0.0,487,13,0.0,460,8,0.0,521,42,5.3
21,1,43,10,270,2.3,0,0,0,1,3,0,0,0,0,0,6,0,46,46.2,421,31,0.0,555,45,0.0,536,41,4.7,451,31,0.2
21,1,50,133,3150,26.6,0,0,1,10,44,0,1,0,2,0,102,11,634,745.2,37,12,0.0,692,73,0.0,689,72,74.4,221,12,3.2
21,2,47,100,2492,21.3,3,0,2,9,34,0,0,0,5,0,0,5,461,489.8,139,53,56.4,337,112,244.0,162,27,79.1,206,59,0.8
21,1,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,620,79,0.0,606,62,0.0,592,58,0.0,626,79,0.0
21,3,49,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,694,285,0.0,688,285,0.0,684,284,0.0,697,285,0.0
21,2,57,153,3170,26.8,0,11,3,11,41,0,0,0,3,0,0,21,730,669.4,59,20,898.6,12,4,96.0,291,95,166.8,53,5,18.2
21,3,55,17,362,3.1,0,1,0,1,7,0,0,0,3,0,0,0,47,50.6,419,180,80.3,306,169,106.0,278,138,23.5,370,169,0.1
21,4,67,118,1972,17.6,10,5,2,6,25,0,0,0,3,0,0,19,345,517.8,117,14,349.1,109,13,1038.0,17,11,190.1,40,12,10.9
21,2,42,28,564,6.7,1,1,0,1,9,0,0,0,2,0,0,0,127,155.2,330,127,166.8,210,52,96.0,289,94,41.9,315,107,0.2
21,3,64,28,556,4.4,1,1,0,1,5,0,0,0,1,0,0,0,117,121.4,353,150,153.0,220,132,102.0,282,140,37.5,335,149,0.1
21,3,61,2,2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,8,2.4,493,207,0.4,471,213,2.0,451,206,0.5,498,210,0.1
21,4,61,41,932,6.7,3,0,0,3,12,0,0,0,0,0,0,4,113,169.6,318,36,131.6,238,35,361.0,105,36,66.2,245,36,0.2
21,2,43,42,1006,9.8,0,2,1,4,15,0,0,0,2,0,0,4,209,187.4,299,115,200.5,194,46,62.0,338,117,45.0,305,102,0.4
21,2,41,39,1197,9.5,1,0,0,4,19,0,0,0,1,1,0,0,193,260.8,257,98,9.0,426,159,79.0,315,105,35.0,337,120,0.6
21,4,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,706,87,0.0,707,89,0.0,707,90,0.0,709,90,0.0
21,3,58,141,2556,24.3,8,6,4,9,33,0,0,0,0,0,0,8,434,529.8,109,39,493.5,60,45,812.0,36,19,183.7,44,28,2.5
21,4,55,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,707,88,0.0,708,90,0.0,708,91,0.0,710,91,0.0
21,3,47,86,2880,18.3,2,1,0,11,37,0,0,1,2,0,0,2,520,561.2,91,30,343.8,113,76,303.0,130,75,121.3,100,59,1.8
21,3,52,147,3420,28.3,10,2,4,11,47,1,0,0,7,1,0,16,555,889.8,10,5,271.1,150,99,925.0,25,11,208.8,30,21,11.2
21,3,58,125,2571,21.6,5,7,1,9,33,0,0,0,3,0,0,10,430,491.8,138,51,441.3,73,52,631.0,55,33,156.5,62,35,0.5
21,2,43,42,1379,9.8,2,0,1,2,22,1,0,0,3,0,0,1,234,375.6,197,78,17.4,397,149,48.0,353,126,44.3,307,103,0.6
21,2,39,25,516,6.4,1,0,0,1,10,0,0,0,1,0,0,0,104,98.0,379,148,63.7,331,108,28.0,379,140,18.9,389,139,2.2
21,2,48,128,3054,26.7,0,9,1,9,43,0,0,0,3,0,0,12,625,693.8,50,12,670.9,33,8,220.0,177,36,158.7,61,9,8.6
21,2,45,75,1925,16.7,3,0,2,7,25,2,0,0,3,1,0,3,336,433.6,174,68,30.2,369,131,219.0,178,37,68.4,237,76,0.9
21,3,59,73,1376,12.4,1,6,0,3,19,0,0,0,0,0,0,4,255,301.0,230,95,371.9,98,70,371.0,99,58,104.6,132,75,0.4
21,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,565,219,0.0,544,219,0.0,521,209,0.0,574,219,0.0
21,4,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,655,76,0.0,644,78,0.0,635,79,0.0,659,79,0.0
21,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,632,247,0.0,622,246,0.0,608,241,0.0,637,248,0.0
21,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,558,213,0.0,537,213,0.0,514,203,0.0,567,213,0.0
21,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,541,57,0.0,519,31,0.0,496,27,0.0,550,57,0.0
39,1,43,4,91,0.9,0,0,0,0,1,0,0,0,0,0,3,0,19,25.4,446,34,0.0,553,43,0.0,534,39,2.5,466,35,0.2
39,3,51,73,2526,14.3,1,1,0,6,40,0,0,0,3,1,0,4,446,478.4,146,54,726.9,24,20,113.0,272,135,132.2,84,51,0.8
39,1,53,132,3330,24.9,0,0,0,10,51,0,1,0,1,0,100,12,626,763.6,30,11,0.0,702,76,0.0,701,74,76.1,215,11,4.6
39,2,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,598,231,0.0,583,232,0.0,565,227,0.0,606,231,0.1
39,2,54,68,1879,12.6,1,1,0,6,29,0,0,0,2,0,0,4,364,414.0,178,70,46.1,347,120,182.0,200,51,64.2,254,83,1.1
39,2,49,106,3303,21.6,1,0,0,10,51,0,0,0,5,0,0,7,606,692.2,51,13,40.1,351,123,85.0,304,100,82.0,199,55,6.3
39,4,81,43,824,5.3,4,1,0,4,10,1,0,0,0,0,0,7,148,177.4,310,35,96.2,279,44,275.0,152,41,55.0,274,40,4.4
39,2,49,99,2407,20.2,3,0,2,8,40,0,0,0,2,0,0,11,466,584.6,79,28,101.2,268,73,347.0,110,11,103.4,136,28,5.8
39,2,54,16,496,3.0,0,0,0,1,4,0,0,0,0,0,0,1,58,61.0,410,155,31.8,365,129,14.0,403,154,10.8,417,155,0.0
39,4,48,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688,85,0.0,682,87,0.0,676,88,0.0,691,88,0.1
39,3,46,77,2498,16.7,1,2,0,11,33,1,0,0,4,0,0,2,330,386.4,192,75,261.4,160,104,343.0,112,64,99.2,148,84,0.6
39,3,60,94,2640,15.7,2,4,0,7,41,0,0,0,4,0,0,5,359,475.4,149,56,751.0,23,19,645.0,54,32,187.2,42,26,5.3
39,3,51,104,2670,20.4,5,1,1,8,42,0,0,0,8,0,0,10,502,697.2,48,17,455.0,69,50,445.0,81,47,159.9,60,34,1.4
39,2,39,1,22,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6,504,185,0.5,468,180,0.0,468,178,0.1,513,185,1.4
39,3,53,75,1661,14.2,3,2,0,8,24,0,0,0,3,0,0,5,240,285.6,240,101,322.0,122,83,456.0,78,46,106.2,127,72,0.9
39,2,38,58,1307,15.3,0,1,1,5,11,0,0,0,4,0,0,8,258,249.6,265,102,67.4,326,105,78.0,318,107,39.4,326,115,5.9
39,2,41,1,172,0.2,0,0,0,0,7,0,0,0,0,0,0,0,24,31.2,438,164,25.3,382,139,0.0,529,215,5.7,448,166,0.7
39,1,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,604,76,0.0,592,59,0.0,574,55,0.0,612,76,0.1
39,3,49,22,407,4.5,1,0,0,0,6,0,0,0,1,0,0,3,87,85.0,385,163,112.8,252,148,114.0,270,134,31.3,353,159,0.0
39,3,55,124,2549,22.5,5,8,1,9,38,0,0,0,4,0,0,10,492,594.2,73,22,1007.3,10,7,722.0,46,26,232.5,19,12,3.7
39,3,43,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,593,220,0.0,578,220,0.0,559,211,0.0,601,223,0.2
39,4,47,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,680,81,0.0,672,83,0.0,665,84,0.0,683,84,0.3
39,4,52,72,1352,13.8,4,3,0,0,29,0,0,0,2,0,0,5,198,238.2,271,30,166.1,211,32,758.0,42,20,114.9,111,26,1.0
39,2,47,19,618,4.0,0,0,0,1,9,0,0,0,2,0,0,0,104,102.6,374,144,61.7,333,109,13.0,406,155,17.9,394,143,0.1
39,3,47,26,509,5.5,0,1,0,0,8,0,0,0,0,0,0,0,112,80.0,390,166,179.0,207,126,72.0,323,161,33.3,345,155,0.0
39,2,44,13,573,3.0,0,0,0,0,11,0,0,0,1,0,0,0,80,100.4,377,146,59.7,334,110,26.0,381,142,18.7,390,140,0.0
39,2,51,109,2983,21.4,1,3,0,9,45,1,0,0,5,0,0,11,548,595.2,72,26,412.9,82,18,297.0,135,16,130.7,85,14,2.9
39,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,607,229,0.0,595,229,0.0,577,220,0.0,615,232,0.0
39,2,50,54,1400,10.8,1,1,1,3,23,0,0,0,1,0,0,6,264,243.2,269,104,234.5,177,38,196.0,193,46,67.4,242,79,0.2
39,3,45,9,185,2.0,0,1,0,0,6,0,0,0,1,0,0,0,33,38.2,427,181,25.9,381,189,34.0,370,177,9.8,421,183,0.0
39,3,44,1,8,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,9.0,478,200,15.1,401,191,0.0,582,225,2.4,469,199,0.0
39,3,44,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,608,230,0.0,596,230,0.0,578,221,0.0,616,233,0.0
39,3,45,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,638,253,0.0,628,252,0.0,614,247,0.0,643,254,0.0
39,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,551,208,0.0,530,208,0.0,507,198,0.0,560,208,0.0
39,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,526,197,0.0,502,196,0.0,478,186,0.0,535,197,0.1
39,1,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,556,63,0.0,535,37,0.0,512,33,0.0,565,63,0.2
39,4,59,2,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,710,90,0.0,711,91,4.0,436,68,0.2,511,70,0.0
39,2,39,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,524,195,0.0,500,194,0.0,476,184,0.0,533,195,0.0
39,4,68,40,1106,5.9,1,1,0,5,13,0,0,0,0,0,0,3,131,89.6,384,47,165.9,212,33,256.0,157,44,50.9,288,41,0.2
39,2,40,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,567,220,0.0,546,220,0.0,523,210,0.0,576,220,0.0
